action	year	country	count
recorded	2009	United States	1
recorded	2009	Uruguay	9
recorded	2010	Brazil	1
recorded	2010	Chile	6
recorded	2011	United States	1
recorded	2012	Canada	1
recorded	2012	United States	2
recorded	2013	Colombia	50
recorded	2013	United States	12
recorded	2014	Brazil	90
recorded	2014	Chile	73
recorded	2014	Mexico	98
recorded	2014	Peru	55
recorded	2014	South Africa	100
recorded	2015	United States	1041
recorded	2016	Argentina	56
recorded	2016	Madagascar	550
recorded	2016	United States	99
recorded	2016	Uruguay	4
recorded	2017	United States	1
recorded	2018	Ecuador	109
recorded	2018	United States	18
